"PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","label"
2.03363850561668,-0.808851070652698,1.9960650354274,5.80259554615641,-1.13795330856236,-2.09417009280985,0.767424849589862,-2.99158381580759,0.709493961187921,1.34988723572685,"other T"
-10.7182181443059,7.81543364842487,1.42689293236164,-1.56262017482323,1.66828862433985,-1.99757628421497,1.79589982490743,0.544914924843813,-3.18514837818764,-2.58521987135708,"Mono"
4.07101352992823,3.4631816670718,1.06237975098496,0.0981590411360464,-2.3128824007157,2.52945566289777,2.33162124413675,0.552295396466984,2.33683313765497,0.129039145733236,"CD4 T"
2.4240903415501,-0.869703384262796,0.553169529826939,2.53889100360847,-2.98487231201383,0.518367207043972,1.03068983043622,-3.85659303076341,2.9456114695979,-2.84567560036775,"CD8 T"
4.38363930259553,7.0558187962082,0.22864381383838,0.440166861540014,-1.57926047053046,1.23301656481458,2.42965631624184,2.92991199019658,2.40041634930908,0.221652496074125,"CD4 T"
-8.33397150282499,1.98797583763485,-0.294821869742763,-1.10245222963626,-2.8841778785865,-2.56868032713777,1.61942463879534,0.53691861417014,-2.74094940559679,-1.09996147193223,"Mono"
1.62708221081749,2.00189093658647,1.37974075491478,6.67750616401078,1.39523436454268,-2.88476441455146,1.48109558048856,1.20124380515729,-0.739614335432849,1.67951276027145,"NK"
5.83846540612456,-2.34523233662506,0.346740900376724,-2.63666843584639,2.9084757337071,-2.26773554362601,0.936991994957779,-0.817410577897017,2.4584242634217,-0.0888393914852709,"CD8 T"
-10.4255569859762,5.82870258676167,0.55547935213077,-1.88473778532676,1.46443399429358,0.106745074031644,0.171627111832094,0.273972810908565,-0.908415786990678,-1.05890565043664,"Mono"
5.47777257393686,-2.00357546076219,1.61156861968486,-2.38628260586294,0.0934146490662992,1.42828044647362,0.747767086392877,1.70369760863073,0.714052921021099,1.56370558942302,"CD4 T"
-7.06371619276608,1.06404567874344,0.716793279372021,-0.871688706648248,-2.84224930347275,1.13212069586842,-0.336280709016965,1.23581531909764,2.25503485796161,1.83803227945949,"Mono"
5.93994613947557,-2.33599140202093,-0.331029610496271,-1.46843327877055,2.34530221177438,-2.20059677250106,1.71278166092313,-0.956119327503912,2.41506006895461,0.384116306066682,"CD8 T"
6.28829473245524,5.2554353951899,0.453710955234906,-0.328376112347873,-2.04674833976632,3.11325042018529,3.49751407901915,1.37683811453432,0.203957082722022,0.0809773132004517,"CD4 T"
-0.293640858659477,-1.40307660639826,-8.99852876832337,-1.3142654842945,-0.462260143491346,4.16782727032665,0.89926765057843,-0.976522021608636,2.05886023470797,1.51167316542267,"B"
-5.47321013674846,-2.67140820882637,0.984723856126014,-4.00001734774528,2.83291423203853,0.9542637783341,-0.731569632442947,0.452300504936062,0.455777265182138,0.7542893001152,"other"
-10.2476929423276,2.83046846679826,0.383229121670189,-0.722754406843603,-2.87709127380185,-3.11397269219945,0.419482956321124,0.660326181199048,-1.72765367275582,0.638308772678179,"Mono"
-9.5456517937252,3.73266731077171,1.46765445408372,-0.979374040502371,0.779551973800023,1.88311302372855,-1.39041443672583,-0.4460157091695,0.244245272921655,-0.600584714631007,"Mono"
-8.59238599141662,0.464770985119647,1.52379385252467,-1.14865710713653,-3.22325161903376,-3.51541777303374,1.20766066564757,1.19353710806436,-0.758318315895469,2.11187706697203,"Mono"
-8.3904801193868,1.8304264067567,1.75768818427136,-4.06367457376981,6.13790215873511,1.16196908077364,-2.24209527930378,1.07592904849639,0.817693512225387,-1.99204572050532,"Mono"
-9.11121421065693,0.982504401912477,0.565372389143184,-0.0161491374314858,0.216755517332702,0.783264033250539,0.171416067258252,0.348788208025907,0.411442433573487,0.951335173033636,"Mono"
4.68503479744236,4.31252142249123,-0.621271447880248,0.387025960958764,1.6787867384037,-4.13818535004706,-0.656933193913139,-1.2144009387889,-0.219106624261376,-0.385379240987081,"CD8 T"
0.51584481416139,1.33537475995624,-1.6460542252284,8.11757766761285,1.1527764348489,-0.442285460556877,-0.22962418954252,3.78803933482727,-1.45283563444737,-2.44176544861812,"NK"
1.06976093242352,2.06128277124563,-12.0015162688497,-0.967472376124682,0.302948186458572,0.0193293713873599,-0.975139460223367,-0.599985829801435,-0.422161309516423,-0.174802563104596,"B"
1.32625236565278,1.3939763954831,-12.9078741343112,-0.658130790609973,0.0922607814739635,0.874906830887835,0.0132891820857155,0.0488096484891607,-0.132849750329261,-0.567924254214431,"B"
-6.5228672352065,-3.57704003207709,1.77127537790681,-2.06276499435778,1.67159842165415,0.670516463418574,-3.05064053114187,0.840261811165122,2.61502750712068,0.267587012061497,"DC"
-3.5954130032823,2.72813323484065,1.80955992153755,-0.0287274346292727,8.67296224552222,7.55250916468834,2.20604216261593,-4.49563743957055,0.0781336628303374,0.587385600507317,"other"
-0.0469812233490552,-3.16482796616413,-0.617713474970833,7.59925214790457,-0.88619911742483,0.0345969337382585,0.290994944925223,0.185021065473125,-0.107170246568258,0.316736620323992,"NK"
2.99844200783693,1.42405940777407,1.36034756042258,3.31778209641271,-0.954940652369581,0.391138175134052,-1.47294018106946,-6.9969515655863,1.82145448224459,-3.39625179172543,"other T"
4.20212792620828,-1.06214082235411,0.766469228731043,-3.89654290155277,-0.43252008833482,1.1893679454076,-3.18858469820015,-0.347769722686528,-0.985762987689205,0.194851145635839,"CD4 T"
3.90013779345772,4.80625470111621,-0.0876699191926335,0.402279914081568,-0.627778647762578,2.68036634853602,1.48018435075841,1.9016890767898,2.19896081248354,-1.27848075262304,"CD4 T"
0.644753170133045,0.787830180111265,-8.57195676842709,-0.691984871434416,-1.14527838896437,-1.14861373420979,-1.49321707798911,-3.79124909888188,-0.208032016001189,1.11590496263307,"B"
1.18730062754901,3.72902463446145,-9.3816897974077,-0.848090927045032,-1.17357539080618,-0.130530119932925,0.754673336641743,0.0300437295598753,-0.227076272356088,-0.641986196490365,"B"
5.16284587567843,-3.41474029927539,0.594949328500784,-3.96713807895988,0.829574506718826,0.263247110845564,0.837148061513707,0.456751782339646,1.09838740291933,-1.76961294039414,"CD4 T"
5.50786689806892,-1.12479262358117,0.765025997143632,-0.548672961092543,0.626409537977933,0.380247080428001,-2.5208230523056,1.10179874173564,-0.651143390085409,2.45810706963912,"CD4 T"
1.01915330902533,-0.414343522615823,0.66948689463888,6.12971360592412,-1.13359857670941,1.8898046713093,0.509073700728686,-3.95089558227878,1.56677060246593,1.18373702036672,"CD8 T"
-6.78338577464528,0.667739908809721,2.25585184570655,-4.48972188876634,1.54148325203417,-3.4091382968098,0.71150630958439,0.705990241902831,-1.98361612785743,-1.19257176416241,"Mono"
-5.57026430638459,0.678263959304088,-0.976734662595794,1.47159768425836,-1.19043092547937,1.65044554933504,-3.35973117948233,0.679126263540737,3.31855044920305,1.89831873357925,"DC"
5.30941231489797,5.93087658604959,1.81446901035607,-0.130869408447429,-2.98152359327266,1.9329026072831,-0.641445910243382,-0.57702554282597,-0.691721221022158,-0.302898382752981,"CD4 T"
5.30718058949244,-2.18844065377274,0.556255790387577,-3.31905793021358,-0.428454712867625,0.89364634743523,0.532151939938593,1.10919983826063,0.0454640610401363,-0.850469548065077,"CD4 T"
4.08612969603342,6.27166334518168,3.24646714641936,-1.34245920233385,-2.40388716395651,2.40481936520377,-1.82092441263756,-0.526064434484761,-1.24580388292335,1.37100167062093,"CD4 T"
4.48588500789161,2.83763261032483,0.662886931495979,2.90342183993283,2.86576135132577,-2.10733292172496,1.8711819847663,0.112565180484539,-0.224723070503494,4.44801767905371,"CD8 T"
3.50094824475405,5.37394403016765,-0.551311442823919,0.262049746687712,2.0746076323987,-2.17932534281261,3.50535958620619,-2.32391737746064,3.01080435254369,-0.856788773885966,"CD8 T"
-4.31028276405622,-5.73702369946871,1.32649581398704,-2.09945270390937,0.263507256066889,0.0751388357272977,-0.0622557206422925,-1.26146711163656,-0.789937635284428,-0.626893051701511,"Mono"
4.25290407709379,3.85118310174201,1.83809409900733,0.315149599686627,-2.00486996151251,2.91613137213134,1.21108117983481,1.24407828808525,1.27655847479229,0.0306661882533227,"CD4 T"
0.939302796247283,0.674088908116126,0.380820341723274,6.63924695194492,-0.987863056740876,-0.279448975696977,-1.3371002088606,-1.08630435586171,1.27016367325338,-0.103095335371389,"other T"
-6.58405274247836,-5.64189209779776,1.32108994588056,-2.99058323509915,0.61988923962017,0.0725267735958504,0.664415501250516,-0.525916162245788,-0.474170417592893,0.56413958099794,"Mono"
3.13734966417625,4.30464960510502,0.195978406544274,2.52038644413669,3.10201552588319,-3.1687910237368,-0.268914077364277,-0.518618942145246,-0.546628470262477,1.82686192689238,"CD8 T"
-0.062466411909695,1.06028842928685,-12.8077856683143,-2.36037075202955,-1.9453861542305,-0.423322219505087,-0.759667580076605,-0.412627670074729,-0.855360996133083,0.463292816262907,"B"
-2.81898122929907,-7.56971876191248,1.36000377689072,-2.03901058425932,-1.29314480048295,-1.37597479879166,1.6294200396351,-0.718936921514085,-0.999867043033319,0.956061528337051,"Mono"
-8.64831782617892,2.59285901563374,0.150256601694941,0.414292829305914,-0.366317910158898,-0.40566194231409,0.124901938606142,0.559808922108775,1.73198498366873,-0.94218273717192,"Mono"
-9.94798586804118,5.31804150707059,1.55605379268985,-1.54235102951222,-0.150880819564652,-0.526850093780095,1.36565525439288,-0.376417885945918,-1.59296914099484,-1.6593801334523,"Mono"
5.87623801515152,-3.3943432727373,1.86963110410297,-3.72889241635455,-1.25218266924176,0.0033174830908732,-1.53896202790157,0.310902351227489,-1.39260631465347,-0.00268445881123875,"CD4 T"
0.465291002948689,2.34974059033061,-11.5801145609929,-2.33155745680165,0.0756175864942882,1.1441813063513,0.0439420237228442,-0.331194119718173,-0.253046548037474,0.960746347407313,"B"
-10.1431279766475,1.04128890659113,1.03827978006703,-1.40306587747513,-0.427370339853714,0.201849950373615,1.05203442305488,-0.147621136067998,-0.750057015857469,0.999027379922263,"Mono"
-2.36520877974315,-9.37498791283039,1.04577591936286,-2.42680274321155,-2.05538501494854,-0.762484513317012,0.496150957318374,-1.17838840048253,-0.936936923461794,0.263477133319499,"Mono"
-0.525468313346448,1.93727726942486,-11.3669608239803,-0.486029998900579,-1.37882349723514,-0.247981515403227,0.413690807184836,-0.761781718767671,0.0159573048595565,0.868955488285588,"B"
4.25482498579708,-4.69856310393857,1.10993108254367,0.235773893834803,3.12444886897845,-2.79162665679106,-1.58155277205504,0.473050703249446,0.516335423063662,1.89251453182852,"CD8 T"
-2.55622794906928,-8.28047108597254,1.16297865582352,-1.96120428195021,-1.20255390466438,0.539088130545629,1.32948926199983,-1.10647924071504,-0.851230616994879,-1.30026334908661,"Mono"
5.68583487186107,-5.37996870598592,1.66858998368813,-2.93523613344882,-0.184085501745928,1.91046271609828,1.44841484177226,0.282510483873993,-0.0954175755988881,1.70869601340006,"CD4 T"
0.516103335394498,-1.75437619207433,0.694528817514497,8.32154252231963,-0.828908576753181,0.358973431570483,-1.31395332487244,0.208960765643504,0.0401032051045654,0.473658201054757,"NK"
3.0669212585121,6.75551141711937,1.6025795059509,0.395826964210065,-1.11725153591482,1.91588108663008,2.14203927509629,2.55977454146843,1.73010866169207,-0.897254441162181,"CD4 T"
2.97249360481196,-8.7146459711497,-3.81121077997934,-1.63949155150432,0.721627125323607,1.86261133875018,0.896479869772227,-2.90890964366453,0.265051251849879,1.14634503915982,"B"
-3.14663874485564,-2.51662687707258,0.64473998981867,1.87850411719926,-0.0402738575362672,2.64400695737773,-2.41215711834817,-1.54905915787815,2.5005393510448,1.41954583769839,"Mono"
2.57146375145695,-10.3732501770223,0.819593038818795,3.45958200124521,1.48794079237888,1.70924094475716,-0.0979208277509242,1.29047395064405,-1.39797394967063,-0.361516041116917,"NK"
4.5656506452867,-8.72824443048406,-0.167084535767607,-0.409692786606468,-0.696188131297779,0.560708038267746,0.357994324216703,-2.1457074029525,2.81074355272317,-0.688235980601848,"other T"
6.49107891866612,1.67603870977865,1.74493822117766,-4.47741725700107,1.25407423706004,-0.191558964931156,1.35172684949313,3.15693753822866,0.137544289318356,-0.741319868690176,"CD4 T"
5.16492113375166,0.988727485875697,2.26714384931605,-4.40890500431911,-1.16367839024381,0.649813466280737,-1.76934114058083,0.217950849207927,-2.03572764149794,-0.028553460051726,"CD4 T"
1.52418108566575,-0.421770875180072,-0.0903802142900829,6.99896329692645,-1.21681711188605,-0.149955128097908,-2.47305767271594,-0.329402124419353,0.932073925543105,-2.08407781108536,"other T"
-6.26889432107974,-4.23356298952308,1.09341473324317,-1.7364106425078,1.7639530902108,0.29951302584767,-2.59854936113799,1.55932696813192,1.12028052674607,0.894227627725011,"Mono"
3.68167276695215,-0.335285239896429,1.66094648883622,-1.92997783356668,-0.118906375976189,0.912472512771522,-1.91191160560274,-0.356350976390695,0.261443702637498,0.600132473465129,"CD4 T"
6.8130967415595,1.0579857726393,1.37634654483728,-2.23634189059085,-0.966646411308804,1.28196666611636,-3.26217436959804,-1.28819132438279,-2.48390347080304,0.410133224713803,"CD4 T"
-0.850164528198616,2.60078484585548,-12.456447654429,-1.60869060790603,0.219259185719029,0.230441501929487,-0.565828708601837,1.08559211752554,-0.815200741164198,-0.0514393211778647,"B"
-8.4769182530693,1.68780562094393,0.279857286656561,0.455663639154249,-3.05014628983213,-1.39856414152197,1.30503112938924,-0.934001745443431,-1.02897332093122,-1.21891996194316,"Mono"
1.67023044638051,-0.513873271237922,-1.75971161740113,8.48816318126842,0.59169752627006,-2.01011365550616,-0.0695194306223948,2.42861627210208,-0.0630184817928898,-0.230413008408919,"NK"
-8.58328999135979,0.233995941927005,1.46676121191187,-1.00886861925381,-1.66407257148941,-0.709911962355158,1.31535057188852,0.280826065858999,-0.388052062258112,0.629756411405148,"Mono"
2.71012751559435,-5.84593985471302,2.03807921940254,-3.62199748525662,1.57425391507374,1.87862313420846,-1.10585881705155,0.644332223555112,-1.82739774206413,0.874690176822641,"CD4 T"
-11.2265805648847,7.44181436635585,0.339845809313328,-1.54692152586832,6.06068226602175,3.39855965525106,-0.825650392546316,-0.531642216721348,-0.575295282196773,-0.922935177044206,"Mono"
5.3206092065395,1.68910064368153,2.04602714896412,-1.41776032268339,-1.13873760647251,-0.257601687978553,-4.63287406464177,0.057101623914232,-0.696631444318131,-0.840082456051559,"CD4 T"
-3.36047719050911,-6.47192230385398,1.68318305030605,-1.13044217313679,-0.678264390190831,-0.715710357217178,0.251380016099561,-0.372655474920075,0.262052561649918,-0.92268721124757,"Mono"
-4.23106924653283,-5.69368196288636,0.886660861010242,-1.85456629021924,-1.35833762497294,-1.35275351276211,1.06339598964499,-1.20154417590557,-1.12662133523223,-0.771185758183014,"Mono"
1.48588176682508,-4.50141154223376,1.00898552474561,7.70697546499297,1.47077617180847,2.27293128030965,2.54550705478142,1.97306041767059,-1.05599317481576,0.170655898425606,"NK"
4.80517799486038,1.15827987453997,1.80167560609082,-2.71883533620829,-1.34888427229718,0.0825527257395422,1.73128183696924,1.61238110457118,2.84876071879843,-0.503865683077188,"CD4 T"
-8.03956139836141,-1.98058983546608,0.0615161515419395,0.343207464074077,-4.17604764171574,-0.529243658670311,1.20204012897586,-0.105816530336626,0.692674922683969,2.00236283243066,"Mono"
0.273747944652918,-0.175906113354903,-1.03932729948936,8.275625530852,0.391601351228442,-1.21991071227981,-2.86282408015004,4.56513561086948,1.23329272447461,0.798468722282185,"NK"
5.4390300480162,-0.0735560091323278,2.12541746523398,-2.05075079747454,-0.799321871176895,0.828859304174941,0.983565659291565,0.516374657655621,1.34074245549965,-0.665171870787785,"CD4 T"
5.27044323690093,6.29167128005788,2.18779331321362,-0.45553168545239,-1.38629296916629,2.29956271151483,2.64715421042076,2.03453826621093,0.612126421735333,0.734480239471653,"CD4 T"
-7.04639901662341,1.57304723005746,0.182047340465121,0.404148923872974,-4.36671370452513,-2.76610835868966,1.79420217429929,-0.571207390479586,-0.84665908315526,-0.0611939992452484,"Mono"
-8.89345504150265,3.58926472810851,1.07357733443182,-0.295923723807625,-3.1970900423198,-3.02570017296895,1.03051745179546,0.569587239202439,-1.7485515853767,-1.41691293061449,"Mono"
5.55391425798298,-4.92001770660325,0.62111511922287,-2.24455374138921,2.38025164610561,-1.33273592538293,2.71294721821686,-1.03595765654414,0.626595547462556,1.12340010964732,"CD8 T"
0.430098229833801,-0.231036865343469,-1.58945229691584,7.56622242036671,0.476642844832096,0.560782573646378,-1.40861756055787,-0.704582056368864,-1.29214101639041,-0.920811283549904,"NK"
3.20255664647317,-8.89636400812424,0.231956707403315,-0.924595724780922,2.09243976304413,1.09458320104176,0.739810832473976,-1.82268883513856,2.44695498812779,-1.36295846705336,"other T"
5.92517924052055,-0.616747158102629,0.275276849774095,-2.34628327917674,2.44635329538962,-1.87548894994244,1.47120082160282,-1.81195356033606,1.84774933337536,0.00595620658028203,"CD8 T"
-4.25215836210511,-4.55460791310998,0.224588775986671,-1.0120462555286,-0.982082238300572,-0.902353167641713,-0.193751292117613,-0.959452566695084,0.907085347833694,-1.8464838622053,"Mono"
4.74496422201031,2.87718842406367,1.3162127678109,0.116692354498266,-2.7190152661956,3.54684963013004,3.3570798020154,0.0309891406165872,1.06645326467084,1.0217110062434,"CD4 T"
4.194528990213,1.49173178453239,1.68884185229956,-2.33083047245826,0.0360943126478339,0.969376699602201,-0.603170754607299,1.37673411433678,2.44354678180191,-1.74084505756571,"CD4 T"
4.98676092930144,0.79965476761524,1.35341544194619,-2.33538928072278,-0.800201748539798,0.557468091174058,2.40859707508182,2.86929502798458,0.891317873347032,0.50482750984633,"CD4 T"
3.86608393021014,-5.77822916772818,1.29311297486776,-2.06417902034788,-0.67929915935308,1.88972174721003,-1.89681725602339,-1.13074749835295,0.34121271524222,0.935651657533229,"CD4 T"
1.09273538954225,-2.48183255106934,0.00942949624773443,7.37235206539498,-1.20742589702278,0.440728502411572,-0.279384209596892,-0.363607922134269,-1.7052663549016,-0.911147918416983,"NK"
4.28170876351394,0.407115442066112,1.26682636698393,1.09246565395351,-0.924766092415152,5.11112488266477,2.11530820716246,-0.981586474650052,1.29455695778556,1.07590768441071,"CD4 T"
5.76710878377993,-1.00704407455497,2.01206752536235,-2.94494316457319,-0.88849339929462,-0.139845840368658,-3.07639935294062,-0.290078071185589,-2.11699990688267,1.11482328726673,"CD4 T"
5.40251988180825,-3.10489134969636,2.09358575112888,-2.72606801251333,0.00948362485516331,2.19854227482758,-1.9734168688591,-0.409762307083963,-0.190960834092885,-0.566976344818512,"CD4 T"
-7.22153089072399,0.415521078653929,0.87415531854553,-0.683643114273284,-0.730438371314929,0.735725532625425,-1.56088056621224,1.08780439127048,2.85452209454337,2.97235928625598,"DC"
4.59090444458811,-2.82413663157663,1.01264188267762,1.85181482617393,2.09564668982723,-2.48339675485155,-1.20592505446294,-0.501621380699782,-0.12194123884194,0.89357752380477,"other T"
1.14317844710876,0.803000628087171,-0.136658648852024,5.93526849610524,-0.0471302564142117,-1.36146626466394,1.05867520128761,-0.259922266719369,-0.975898411278935,0.283433645132284,"other T"
6.429499261607,-0.358231946377136,1.77479813365959,-2.47184136332529,-1.82046779342389,1.08968718755804,-0.573260369901765,0.53514326527006,-1.57860015790078,-0.67727113526889,"CD4 T"
3.67962359179615,0.54346607826861,0.621549638740407,1.74552020479107,3.94710434438724,-4.07543919594657,-0.435618311950388,0.608437672257499,0.0908096591797013,1.79820017298837,"CD8 T"
-8.37115381618949,1.58390981865971,0.899372453743646,-0.848290098861067,-1.14768257575043,-1.00173766174819,0.887444438038363,0.240544949350689,0.4347446171569,0.631215888885757,"Mono"
0.016062463110904,0.897392770701509,-9.91697559609305,-0.103708966013379,-1.74587182400966,0.769019867211801,-1.43933294266986,-2.20165606537357,-1.7571648685771,-0.638948023148391,"B"
4.34956482436556,1.32232207187062,1.6461731988483,5.18919026488887,0.948928755450072,-2.30439203979539,0.209736183103803,-2.12055041519722,-0.146901843469008,1.30932456238046,"CD8 T"
-0.732355184116162,-2.25356011798993,-0.401977983297543,7.78907873610356,0.489896680893203,0.86214882030837,-0.355116321043709,1.44730176493789,-2.52293036220439,-0.644241985632103,"NK"
0.80006487824034,-1.92680501387521,-0.500319877217972,7.64142858574293,0.602499061819821,-0.79812031743332,-0.998758532701883,-0.581859071864923,-0.232765229183555,0.721435799381733,"NK"
5.00350744958776,-3.86080106599541,2.05208180738212,-1.31748779152375,3.16813305777124,-2.2709994680571,1.36039309232134,-1.14353483416023,3.07568966968109,-0.827628289893567,"CD8 T"
3.08123596374502,-4.25129925774156,-9.43576483793159,-4.96180444532303,1.414786891614,0.385046993503528,-0.710429028658212,0.90707779892571,-0.793640659925801,-0.806443606564776,"B"
-7.84614269998032,0.195712937209046,0.146670215542827,0.738836030958535,-3.06068387793642,-1.23696557937593,2.33673748232699,-0.994479140960569,-1.31104209823625,-0.578347388632824,"Mono"
2.81561753762593,5.00452067902938,0.863086957986226,4.23873887458982,3.32741543939634,-3.64331112783838,0.537733689610516,0.364447415160499,-0.948290152945336,0.446665810964323,"CD8 T"
-9.59924613597995,1.50771188819383,1.69665819076797,-1.06694933003997,1.40520279853122,2.35909584891338,1.38612942791929,-1.38418291655248,-1.10472012463233,-0.775050021598512,"Mono"
-3.80951835572769,-6.26684059440894,1.795497694616,-2.69480212200947,-0.544986420756193,-1.16494129288115,-0.246172084900978,0.0403364273771467,-1.01693936159244,-0.253382325053075,"Mono"
4.31895925797765,-5.39896665624433,1.99735853488944,1.056951011442,-0.422242695017129,-1.36723678562645,-1.41046408710732,-2.50897261404373,2.10526697148419,-0.831469255242987,"other T"
3.4633806086573,-7.25717127482614,0.427749284420325,4.30654434584441,1.82314390423068,-1.37377214028568,-0.753760382310209,1.87454932878072,-1.19892432496812,0.0567479230768258,"NK"
-7.66523514713165,2.8187156521585,0.864420592140432,-0.179751678085899,-1.37546211797385,-3.31790185523613,2.10005667318326,-0.304661343650614,-2.63824353687811,-0.380561254629017,"Mono"
5.47069932081835,3.61137834227086,0.387451503431023,2.30552462216965,0.949779511287986,-0.285203514306412,1.4134302415931,-2.27829292180467,4.40268289916003,-0.406860384627325,"CD8 T"
1.51455252465018,4.81425965884198,1.21387460994936,2.43891372601085,3.75649547421056,-3.272238613506,1.82557529157872,-1.20833804892552,-0.499174479475971,2.66823979983898,"CD8 T"
-8.70544088661893,2.79694275398345,3.5493131409402,-5.20656557724505,1.4868893587277,-4.81456426327128,-2.71089239564578,4.23008789096525,3.12574369922687,-3.39956269974662,"Mono"
-3.06536992431562,-7.40061419702721,1.82813670378581,-2.36181963335314,-0.811725760633189,-0.751813853298635,1.46782635925151,-1.40291659623838,-0.743879341473206,0.427905841429798,"Mono"
1.50471838554222,-1.81294185823446,0.620986806441767,6.82745107078025,-2.42791317937,0.812720978767285,0.357677876766641,-2.34311964615693,-0.49293206926751,-3.01882065222369,"NK"
0.724063476150694,1.86979493408383,-12.2941164480756,-0.0585686283052942,-0.57866174080626,-0.82250160674335,0.797448612591299,0.235833370131015,-1.17724196352474,-0.297212674449097,"B"
-9.43996995308571,1.00375623877909,0.506615026992311,0.73559907157884,0.122409563814062,0.884652707824109,-0.114414291248721,-0.382837547421561,1.53807143878751,0.431984202046582,"Mono"
-7.98640158334007,-0.509550463036313,1.31069740903828,-0.675355626763735,-3.58672172979056,-2.55812684787069,1.463975955185,1.29204902390607,0.0136552371772258,0.552128831122992,"Mono"
5.51577055487274,-1.25633131718347,0.452587233298451,-2.51342280313672,2.93285304563908,-3.09903816610864,1.25510076334157,-0.105811970039297,1.81943688459398,0.35033742424074,"CD8 T"
-6.79545314575732,-1.27421776043668,-0.967630760053887,0.910565299218769,-5.45031435923974,-1.59591488380644,1.60710016113113,1.60367489927789,-0.627400221926825,0.947616342344496,"Mono"
3.32302800133983,0.287321164244311,0.0181923088476795,-1.033601516498,2.19031117286018,-3.40718840437307,1.16841637536836,-0.87229779419775,2.25131165431227,-1.86929455225429,"CD8 T"
2.71596231601848,5.68192489574893,-1.3889916197127,0.534073131080604,1.06890173659703,-3.50117253531761,2.55843972416866,-1.96315118764819,3.49330344173607,-1.3383793132721,"CD8 T"
-10.2840442024167,3.1713835343918,0.670802969415494,-0.629995215697836,-0.00334428951408252,0.864152384217685,-1.07154384304632,-0.42848340781466,0.184298662018801,-0.0758712796613484,"Mono"
5.65886679771982,-3.79889386465919,0.716684193706584,-1.75729024326063,2.55915866644569,-1.66804709559229,0.638986460246978,-0.626960810614207,1.29592097171047,-0.818513026354324,"CD8 T"
-7.91787836960101,-1.41584045381778,-0.177416898222001,0.38309758153278,-2.31769210434189,-0.355929159742772,-0.466200885655667,-1.12670927997795,0.696581978824574,1.59025374897657,"Mono"
-9.30990133780243,2.35299842080626,0.77212111543566,0.244570731163418,-2.15927057738356,-1.15402753426726,0.064075832503552,0.143798131918173,-0.37498785100858,-0.594845746534671,"Mono"
5.5593904397322,-2.75977773038811,1.5523192166769,-2.89443429324373,-0.360768542394219,2.06491867608533,-0.33534491678425,1.07505248751034,1.38195870485791,0.829239481853497,"CD4 T"
-11.2447108714735,9.94522824784074,0.940013496023271,-1.93358393372859,8.06245740688878,2.07701359783555,-0.38336331379158,-0.797726973751764,-2.08513309738013,-2.44063128597972,"Mono"
1.18270453079966,3.50846920179915,-13.8820403035298,-4.20663395230526,0.0559183310092492,-0.36585378165036,-0.485662943856292,0.116620667880552,-2.03605511708885,1.46102907500659,"B"
